complaint_id,received_date,right_id,mun_id,area_id,status,description
7952,2022-12-15,4,4,5,ABIERTO,Militares imposible soy sé voluntad amor salud julio enfermedad.
7953,2022-02-03,7,2,4,EN PROCESO,Diferentes consecuencia sino habría club encuentra señor pueden tú psoe misma aspecto.
7954,2023-06-12,3,1,1,EN PROCESO,Mesa tres producción esa pocos meses oro encontrar bien.
7955,2023-12-16,6,3,3,EN PROCESO,País compañía crisis méxico principios nunca puso exterior parís su pp sí recuerdo.
7956,2024-08-29,2,1,3,ABIERTO,Sistema propio unidos hombre ambos bastante trabajar.
7957,2024-11-23,6,7,2,CERRADO,Nuevos investigación vía cantidad nuevo condiciones texto parte evitar podía hubiera figura.
7958,2022-03-03,3,1,4,CERRADO,Profesional ministro palabras santiago barcelona universidad tratamiento últimos plan partes.
7959,2023-11-22,3,2,4,ABIERTO,Sociales sur española ellos sociedad mirada generales pasó único revolución algunos.
7960,2022-05-10,2,2,4,ABIERTO,Partir del tipo dar tierra unión santiago humana juez francisco si.
7961,2023-09-20,6,5,2,EN PROCESO,Da esto llegado cuyo pesetas hay formas grande real ese dentro vía campo.
7962,2025-01-25,5,1,4,CERRADO,Relaciones madre volvió ocasiones gonzález producto paso través españoles como existen la hacen.
7963,2024-02-12,6,6,2,ABIERTO,De cabo país para pública compañía segundo mayor peso empresa unidad.
7964,2025-05-15,1,3,3,ABIERTO,Estaban paz cuales estilo ahí habrá blanca tenemos.
7965,2023-01-22,2,3,4,ABIERTO,Dejó permite dio y sus está falta etc humanos esos pasó.
7966,2023-02-10,2,3,4,ABIERTO,Violencia sean armas solo marco campo puede española animales organización tres.
7967,2025-03-19,6,6,5,EN PROCESO,Mitad ir acción felipe estoy gente dentro problema que.
7968,2022-12-05,6,1,1,ABIERTO,Junio alta argentina esto vino manera origen aspecto.
7969,2024-01-27,5,4,5,EN PROCESO,Presente san muerto manera alrededor grandes quien curso nos torno boca fácil.
7970,2025-01-01,3,1,4,CERRADO,Piel visita existe negro tratamiento ideas habían campo población salir contrario esfuerzo.
7971,2024-04-04,5,4,1,ABIERTO,Espacio mí pudo ciento n todos llevar desarrollo g mis precio existe.
7972,2022-06-02,6,7,4,EN PROCESO,Ha trabajadores poder silencio que libre haya ni domingo hospital real.
7973,2022-10-15,6,1,3,CERRADO,Tampoco existencia poco social medio intereses humano relaciones fútbol poner energía premio.
7974,2023-08-12,1,4,5,ABIERTO,Democracia nuestros mantener través guerra baja.
7975,2025-06-17,4,5,1,EN PROCESO,Especialmente el especialmente libre violencia militar.
7976,2023-07-28,3,3,5,CERRADO,Violencia tribunal precisamente problemas entrar resto poder.
7977,2023-08-29,3,5,2,CERRADO,Existen recursos lado bueno modelo fuerza segunda modo unidos posibilidades llegar.
7978,2024-04-05,6,2,5,CERRADO,Nuevas es poco grande fácil ante cantidad ser personal tener aspectos juez.
7979,2025-03-08,2,5,4,EN PROCESO,Debía diez tomar hijos habría pone familia.
7980,2023-12-12,6,1,5,CERRADO,Interior tierra aun hacía artículo aquella razón u.
7981,2024-04-29,4,7,3,EN PROCESO,Llama cámara junto período manera guerra tú pesar cambios muy tengo m personas.
7982,2022-07-19,6,3,3,ABIERTO,Salida llama investigación tener real puede centros comunidad modo.
7983,2024-04-14,6,6,4,EN PROCESO,Plazo durante local lo amor papel ve situación este.
7984,2021-06-20,4,5,4,EN PROCESO,Campo toda varios instituciones permite sido partidos tales apenas internacional podrá.
7985,2022-09-04,6,1,5,EN PROCESO,Principios producto puede miembros todo alguien última tema demasiado silencio.
7986,2025-02-03,3,3,3,EN PROCESO,Acuerdo próximo afirmó lleva imagen guerra si ha solución casa trabajar seis.
7987,2022-12-16,1,6,4,EN PROCESO,Palabras centro asociación valor tratamiento técnica esfuerzo medios.
7988,2023-12-04,1,1,5,ABIERTO,Abril los últimos unas partir encima.
7989,2022-08-01,6,2,4,ABIERTO,Semanas instituto la recuerdo humano interés.
7990,2024-08-14,6,3,1,CERRADO,Problemas campaña decía nombre esas semanas.
7991,2021-10-22,1,6,4,CERRADO,Solución demasiado perdido diversas pensar diversas seis papel posibilidades siglo meses.
7992,2023-05-07,6,2,1,CERRADO,Justicia unidos aunque único solamente producción e llega entrar reunión hora.
7993,2023-10-13,3,3,4,ABIERTO,Intereses hacia ningún hay don conocer cargo amigos camino vuelta fuerzas.
7994,2022-09-20,6,1,2,ABIERTO,Dejó vivir uno condiciones todos época.
7995,2022-02-19,3,2,2,ABIERTO,Algunas produce país cual doctor propia cine.
7996,2020-12-30,5,7,4,EN PROCESO,Victoria música técnica de encima curso corazón consejo demasiado común mercado.
7997,2022-11-19,5,2,2,CERRADO,Junto ellas sé vez club equipo.
7998,2021-02-12,6,2,4,ABIERTO,Jóvenes cuarto nunca personas presente grande.
7999,2022-05-27,1,4,1,ABIERTO,Quizá cambio fin zona clase quiero valores varias políticas toma.
8000,2022-03-20,2,7,5,EN PROCESO,Viene amigo existen miguel secretario paso tener algunas solo ellos.
8001,2023-06-14,2,7,5,EN PROCESO,Padres te campaña comunicación dice conocimiento mujeres opinión líder problemas formación estructura.
8002,2022-11-29,6,3,2,ABIERTO,Sigue prueba sociales posición ocho educación gente pesetas silencio ciento.
8003,2024-07-19,6,6,2,ABIERTO,Don nuestro cierta los casi aquellas junto noche libro unidos tampoco voluntad.
8004,2025-07-31,3,4,4,EN PROCESO,Economía diversos profesional importante pensar apoyo política pueden vio.
8005,2022-04-26,4,7,3,ABIERTO,Medidas queda mayo artículo crisis conocer.
8006,2025-02-13,6,6,4,EN PROCESO,Cargo premio empresas afirmó opinión muy se.
8007,2024-04-20,3,1,4,EN PROCESO,Madre cierto político empresas grande cabeza sólo san sea ni.
8008,2021-09-21,6,6,3,EN PROCESO,Por productos octubre actual aquellas sin.
8009,2022-03-09,2,4,5,CERRADO,Aunque manera último trabajar marcha todos blanca.
8010,2024-10-29,1,4,4,ABIERTO,Salida cuestión tu bueno s opinión yo pasa consumo económica mis.
8011,2021-07-06,4,2,4,CERRADO,Habría medidas situación río desde medidas sentido cine productos i bajo autor.
8012,2023-12-14,3,3,5,ABIERTO,Pueden tampoco has hizo eso campo quienes mí.
8013,2021-08-31,7,3,5,EN PROCESO,Marzo hacia revolución comunidad algo ninguna público porque puerta ellos tarde.
8014,2025-03-08,5,4,1,EN PROCESO,Diario méxico hora socialista trabajo resulta.
8015,2023-08-11,7,1,1,ABIERTO,Personas siguiente encuentro mucha régimen cómo natural frente ideas finalmente éxito imagen.
8016,2021-12-30,6,6,2,EN PROCESO,También la tierra mujeres tipos menor oposición local producción santiago encontrar cantidad hora.
8017,2024-10-07,3,5,4,EN PROCESO,Este lópez aumento segundo doctor prueba compañía siguientes según sociedad méxico ayuda.
8018,2024-04-23,5,5,5,ABIERTO,República qué europa conciencia universidad ocho.
8019,2025-03-18,6,1,2,EN PROCESO,Siguiente desde explicó primeros época mucho tipo esta diferencia situación vio.
8020,2024-01-08,1,4,3,EN PROCESO,Tiempos unidos aún parís hecho guerra.
8021,2025-03-28,6,7,3,ABIERTO,Nadie durante hay sé sistema suelo riesgo.
8022,2022-05-22,4,3,3,ABIERTO,Intereses tengo humanos cuatro no n costa porque.
8023,2022-05-13,3,6,3,EN PROCESO,Partido aquellas actividad haya principio ningún cierta ello juan.
8024,2022-10-30,1,4,1,CERRADO,Resultados don director entrada poner debe gente sobre.
8025,2025-01-03,2,2,4,CERRADO,Comunicación diversos menos acerca jóvenes madrid además campaña alta estamos.
8026,2020-09-19,1,7,3,EN PROCESO,Ahora rodríguez naturaleza respecto posible seguir nivel hubiera.
8027,2020-11-06,2,6,2,ABIERTO,Habla afirmó policía hoy hacia producción valor posibilidad frente fiscal paciente.
8028,2020-09-13,6,7,5,ABIERTO,Días efecto niños sido iba mayores dan fue amigos.
8029,2021-02-14,2,5,3,ABIERTO,Principio manuel encontrar ciudad lópez dirección.
8030,2023-01-11,5,3,5,EN PROCESO,Amigo ante más derecho estos hecho conciencia puedo organización marcha encuentra ocasiones.
8031,2024-01-29,4,3,3,EN PROCESO,Investigación aumento no empresas hoy época único seis él apenas.
8032,2021-10-28,3,7,4,EN PROCESO,Igual le próximo queda vuelve marco cierto ciudad joven respecto.
8033,2021-09-09,1,5,1,ABIERTO,Servicio construcción afirmó aire humano compañía pueblo materia posible.
8034,2023-10-27,3,3,1,ABIERTO,Ii fuego proyectos luz principios fueron riesgo.
8035,2023-04-17,1,7,2,EN PROCESO,Presente g capital donde llegó aquel podría dónde padre guerra septiembre.
8036,2024-04-11,3,7,1,EN PROCESO,Defensa volver nuevas ellas iba este cuanto violencia ese.
8037,2023-09-20,2,1,4,EN PROCESO,Victoria niveles economía agua allá realidad parece violencia sí cierto.
8038,2021-11-23,4,2,5,ABIERTO,Fue club señor muchos fuerzas tu real mesa.
8039,2022-12-13,3,3,3,ABIERTO,General encuentra único hacía comercio paso libertad cuanto segundo empresa torno ahí.
8040,2024-09-19,3,1,5,ABIERTO,Ellas muerte dio martín decisión fueron interés real por encuentra las siempre.
8041,2024-10-21,7,3,3,ABIERTO,Pie mayor m relaciones efectos julio etapa favor cultural era me sentido.
8042,2025-01-09,7,2,1,CERRADO,Habría tenían sean estado recursos ahora.
8043,2020-11-01,7,7,1,ABIERTO,Muestra serie san artículo y última escuela porque momento.
8044,2025-01-07,7,3,5,CERRADO,Políticas frente ver acuerdo investigación anterior.
8045,2024-01-09,4,7,3,ABIERTO,Apenas edad esos s administración ese paz papel nuevos hablar encima favor.
8046,2024-02-05,1,7,4,ABIERTO,Piel tengo algún hoy zona estudio.
8047,2023-03-10,7,1,2,CERRADO,Temas sido mismos dejar pesetas medidas.
8048,2022-07-05,6,6,1,ABIERTO,Resultado fuentes una obra dirección aquella buenos muerte precios diez edad diversas.
8049,2022-03-26,2,1,5,CERRADO,Cómo baja figura no años esa hija agua izquierda cada importante modo si.
8050,2023-07-26,6,2,1,EN PROCESO,Entre presente suficiente sistemas conciencia hacerlo acción algunos comunicación riesgo año cuales.
8051,2025-01-02,3,1,5,CERRADO,Programas riesgo largo ocho hecho todas propio gonzález cama así pedro.
8052,2020-10-24,5,5,1,EN PROCESO,Es primero forma hicieron momentos acuerdo informe estos mí socialista muerto calidad recuerdo.
8053,2021-05-20,1,2,1,CERRADO,Control veces victoria g película le peor calle asimismo área carácter favor mayor.
8054,2024-03-14,1,7,2,CERRADO,Familia falta cabeza buenos podría nosotros méxico b valor derecha.
8055,2021-06-28,1,1,1,CERRADO,Próximo bastante todavía dolor policía pedro fuerzas larga ii.
8056,2023-09-06,3,3,4,ABIERTO,Papel hemos conseguir misma movimiento menor.
8057,2021-09-12,7,5,5,EN PROCESO,Era contrario aumento cuando fecha sobre durante.
8058,2023-03-21,6,1,2,CERRADO,Informe como ante muestra máximo siguiente encontrar.
8059,2023-02-04,7,4,3,CERRADO,Estructura tres elementos tal hechos sociales fuerzas.
8060,2022-06-29,4,2,1,CERRADO,Acciones ayer luis particular derecha ellas aquellos cámara resulta base es encontrar.
8061,2023-05-29,5,7,2,ABIERTO,Decisión rey alguien ambiente porque precisamente posibilidades.
8062,2023-03-23,2,7,2,CERRADO,Marco algunos vista animales distintos mantener madre cinco resto presenta crecimiento hombre principal.
8063,2022-12-08,7,1,4,CERRADO,Junto dirección larga historia dar película hombre segundo se pocos está necesidad.
8064,2025-01-26,7,2,4,CERRADO,Grado encuentro tienen formas ha administración sentido cara.
8065,2025-03-07,1,5,4,CERRADO,Sociales área ciudad período han pueblo.
8066,2025-01-23,7,2,1,ABIERTO,Produce sueño visto iba políticos haciendo bajo actividad junto otra respecto.
8067,2025-02-10,7,6,4,EN PROCESO,Hechos paz bajo amigo base política mar carta.
8068,2021-02-04,5,7,1,EN PROCESO,Comisión acciones tienen riesgo especie le enero sala hechos sentido p vamos.
8069,2023-09-28,3,1,4,EN PROCESO,Visto tanto ese solamente libro posibilidades creo ve.
8070,2022-08-11,4,1,1,CERRADO,Quienes propios atrás cama obra amigo dar.
8071,2021-01-07,2,1,5,EN PROCESO,Hermano van otra juicio tuvo ministro futuro juego entre efecto.
8072,2024-12-17,1,1,4,ABIERTO,Alto países salir jóvenes económica poner características estudio solamente dice.
8073,2021-03-12,6,3,3,CERRADO,Primeras mantener seguir grande obra aumento fue difícil.
8074,2023-10-31,5,2,2,EN PROCESO,Tenido también joven ni psoe adelante.
8075,2021-11-09,5,4,5,CERRADO,Hemos acciones da alguna presencia española arriba precisamente.
8076,2022-02-23,4,2,1,CERRADO,Ayuda te hacía teatro quiere alguien modo.
8077,2022-01-18,7,7,1,EN PROCESO,Dejó hijo tales maría palabras universidad texto tarde.
8078,2022-10-27,4,3,3,ABIERTO,Esa ello quiere tiempos hombre sea país primero decir mayor metros zona diferencia.
8079,2021-11-08,5,7,1,EN PROCESO,Actividad niño naturaleza televisión buen movimiento cine.
8080,2022-12-17,3,1,1,EN PROCESO,Autoridades garcía fácil pasar cualquier palabra puntos condiciones con mayores apenas.
8081,2021-01-12,5,6,3,ABIERTO,Objetivo zona solamente joven efectos nada camino podrá período media.
8082,2022-08-25,2,6,4,ABIERTO,Cada grandes varios juicio demasiado puntos régimen primero antonio unión orden pasado.
8083,2024-06-23,7,1,1,ABIERTO,Social paciente tribunal quien eso nuestros fernando quienes garcía torno.
8084,2022-11-30,2,3,4,ABIERTO,Resto imagen capital nuestra debido aumento joven especialmente programa dejar.
8085,2022-08-31,5,4,3,EN PROCESO,Precisamente información g humanos pueden programa cantidad mercado destino octubre encuentro vuelta.
8086,2023-06-03,4,3,5,EN PROCESO,Podemos uso hacerlo cual tierra eso situación propio claro ni solamente dentro.
8087,2020-10-14,4,6,5,CERRADO,Militar mujer mujeres m tomar martín dónde realizar primeros estudio medidas.
8088,2023-07-15,2,2,1,ABIERTO,Santa chile u forma partidos público.
8089,2024-12-17,4,1,1,EN PROCESO,Suerte da sociales casos manuel algún creo fueron efectos una recursos ciencia marcha.
8090,2024-12-12,4,3,1,EN PROCESO,Fuerza acerca si llegado trabajadores humano da ministerio principales centro gobierno todo primer.
8091,2025-06-13,5,2,1,ABIERTO,Primeras ante busca fuerzas seguridad menos horas felipe elementos persona barcelona él médico.
8092,2025-07-26,4,2,1,ABIERTO,México hacía jorge unos o autoridades.
8093,2021-04-08,7,6,2,ABIERTO,Datos ocho forma tanto educación ahí semana podrá lleva esto.
8094,2020-09-27,2,7,1,EN PROCESO,Igual cosas deben fecha medidas profesional tu.
8095,2023-09-20,7,4,4,EN PROCESO,Pie menor natural problema crisis cama esos dentro pacientes julio función.
8096,2024-11-11,5,3,2,CERRADO,Vio términos española capaz buenos agua baja deseo tenía dan media decisión orden.
8097,2022-07-18,2,2,1,EN PROCESO,Entrar contra futuro ésta época cinco.
8098,2020-11-02,5,1,3,CERRADO,Necesario casa pública creo hoy tiempo voluntad difícil prensa período aquella debido.
8099,2025-02-07,5,7,3,EN PROCESO,Mayores con crecimiento siguientes empresa se mesa región atención.
8100,2022-02-07,7,1,5,EN PROCESO,Jefe ni persona madrid muerte sistemas vivir luego etapa tener.
8101,2022-01-04,7,1,1,ABIERTO,Hicieron amigos ésta creación diversas congreso período serán.
8102,2021-09-12,1,6,3,EN PROCESO,Pública primer especie propio administración área unas don este cinco.
8103,2021-04-04,4,7,2,CERRADO,Acto este asociación año larga humanos hacía visto policía media principal desarrollo esta.
8104,2021-10-07,4,2,1,ABIERTO,Quienes actividad mujeres domingo medios hablar tenían septiembre mayoría diversas aspectos.
8105,2021-07-09,3,2,5,CERRADO,Produce estudios garcía boca práctica tipos amigo título europa.
8106,2023-04-03,1,7,2,CERRADO,Siguiente teatro cómo pesar pública quedó puerto plan proyectos ese.
8107,2021-09-01,1,7,3,ABIERTO,Obstante lleva ocasión toda largo gobierno dinero mira tierra sí.
8108,2022-03-10,1,6,1,CERRADO,Mujeres consejo saber dice pueden importante demás ir oposición.
8109,2020-12-31,6,6,3,EN PROCESO,Vía naturaleza hija resto mundo términos ideas medida amor río esto cierto.
8110,2022-02-16,4,5,5,CERRADO,Pueblo cultura siquiera quizá visita llega flores.
8111,2021-05-17,1,2,3,EN PROCESO,Silencio partidos concepto modo me personal como era propuesta.
8112,2020-11-16,2,1,2,ABIERTO,Tiene norte guerra dónde película además cámara.
8113,2024-03-04,7,5,5,CERRADO,Riesgo tenemos fernando organización voz iba apoyo.
8114,2020-10-02,4,2,2,CERRADO,Dejar pudo humano política opinión exterior nuevas políticas conciencia menor sector pudo.
8115,2023-10-30,2,1,5,ABIERTO,Mientras sean hijo ocho población octubre público esta acciones dirección julio propios.
8116,2025-05-15,6,1,4,EN PROCESO,Sin programa has decisión dólares volvió pesetas fuera.
8117,2021-08-30,4,5,2,ABIERTO,Cualquier español obra guerra control cantidad.
8118,2023-10-11,2,5,3,CERRADO,Capital nunca palabra puso diferentes importante.
8119,2024-07-07,7,3,2,ABIERTO,Su humanos menor algunos capaz éste visto pequeña tales mercado.
8120,2025-06-07,5,7,4,EN PROCESO,I humana aquel partidos resto pudo corte país encontrar abril.
8121,2025-01-20,6,3,1,CERRADO,Caso español quizá siete da fuerza materia efecto medida estudio conocimiento estuvo permite.
